id,degree,betweenesscentrality,weighted degree
ce42f2bc3bd9e8e7,1,0.00,2
6010ccdd2f23688b,1,0.00,2
12fa3cd78a4875bd,1,0.00,2
526f66e6,1,0.00,2
a0dce38fa5bce124,2,24790.09,2
03fbfe2604f5b394,1,0.00,2
2ef38d40c09a0958,2,17901.30,2
e0db82e4,1,0.00,2
a6e14e1f5096d134,1,0.00,2
ad0b38fdb6443086,1,0.00,2
65fe8a7e2203a096,1,0.00,2
950ddfa41f0bc64f,1,0.00,2
37e8da745db079b5,1,0.00,1
c65633087fdd04d2,1,0.00,1
ce6e6bbd2cd8ff6d,1,0.00,1
767a174e,1,0.00,1
f6a5ae0988fe1d5d,1,0.00,1
061893d468b900d9,1,0.00,1
2801fd97575d0d2a,1,0.00,1
40fb49cabe74e6fe,1,0.00,1
fac7876784ebbcd4,1,0.00,1
58db4f0c6332421a,1,0.00,1
c23e50cb7594f139,1,0.00,1
8b19fe67258766e2,1,0.00,1
ea9edeb5a5bce124,1,0.00,1
56219eb176dc4769,1,0.00,1
2ad16ba3,1,0.00,1
fcb30e54,1,0.00,1
12c32fc684ebbcd4,1,0.00,1
d811b1520eb711ec,1,0.00,1
feb38e6aa5bce124,1,0.00,1
fe630f983db9fde9,1,0.00,1
65a3b9c7d4897fef,1,0.00,1
175e2558,1,0.00,1
adb870117eef184d,1,0.00,1
bce04f5288fe1d5d,1,0.00,1
664cd55bbe87996b,1,0.00,1
90f4d28057b3c6c3,1,0.00,1
6c7da78372caa4d9,1,0.00,1
958b16392203a096,1,0.00,1
c20a8177aa35da31,1,0.00,1
afefbd6b8a4875bd,1,0.00,1
75bb1b584ceb2e0b,1,0.00,1
49d8597ed0d694e4,1,0.00,1
ac7c7ff2ff065cf0,1,0.00,1
5ba6ef40d787e91b,1,0.00,1
488a9a3e31025cda,1,0.00,1
556a65e5,1,0.00,1
685d2cfa43836a96,1,0.00,1
d1536ac6a5bce124,1,0.00,1
53650af81c6a881d,1,0.00,1
e7154e4faad45b01,1,0.00,1
d6b6f5143e7932d7,1,0.00,1
20207c372cd8ff6d,1,0.00,1
1861b12989416188,1,0.00,1
a5875c5c0eb711ec,1,0.00,1
846197a8a5bce124,1,0.00,1
d0e9d4d13e855f6d,1,0.00,1
66575ef61f883dc7,1,0.00,1
8e447ec0a0f5f879,1,0.00,1
a1ed7471fa202956,1,0.00,1
b1d1983924f6b932,1,0.00,1
65d95ea2fbc27727,1,0.00,1
1744d807be6db1d7,1,0.00,1
b9ac96b61aa0e912,1,0.00,1
977a4628be6db1d7,1,0.00,1
7cb4795e36d749e5,1,0.00,1
9eb9a972,1,0.00,1
07875ea424f6b932,1,0.00,1
58115efb375c3d47,1,0.00,1
e42a8f0284ebbcd4,1,0.00,1
858b7103d787e91b,1,0.00,1
cee38188f07e20f8,1,0.00,1
b4a0ec643e7932d7,1,0.00,1
f3ecf4b71f0bc64f,1,0.00,1
01d995aa,1,0.00,1
06d5e7baecb851b2,1,0.00,1
676617bf5096d134,1,0.00,1
086ef670a5bce124,1,0.00,1
4a48439ff51246a7,1,0.00,1
292490a02c85d13a,1,0.00,1
9d78a9fd8a4875bd,1,0.00,1
6a15f2432ea4f8ba,1,0.00,1
9e1268de2203a096,1,0.00,1
70d97ece,1,0.00,1
4dcfa38a711ee120,1,0.00,1
a28e45351f0bc64f,1,0.00,1
9b16a9e7c144e605,1,0.00,1
2e23893f84ebbcd4,1,0.00,1
8885557f,1,0.00,1
38f99557711ee120,1,0.00,1
41c0cb104ea23a13,1,0.00,1
a2d72242cdf6ea96,1,0.00,1
5b1ca1ad8a4875bd,1,0.00,1
0489ce3f6c247d18,1,0.00,1
9ec6c307d6361d58,1,0.00,1
f1d4ec1f44801bc1,1,0.00,1
579f63fe9bbdb88c,1,0.00,1
4d4b066a93dd64c2,1,0.00,1
e9602cc13bd9e8e7,1,0.00,1
ffd631591aa0e912,1,0.00,1
f18543190bc44f2a,1,0.00,1
372c8632edead9f4,1,0.00,1
a16dc7d2711ee120,1,0.00,1
ad01f018ab7af0af,1,0.00,1
ee83d7d938fa23d7,1,0.00,1
366a1ae815dc77b3,1,0.00,1
444e84601b01c4ed,1,0.00,1
9b1fe278c144e605,1,0.00,1
d8a065073de05cb4,1,0.00,1
e0944c0d,1,0.00,1
152015e2d17a0181,1,0.00,1
e0859b3faa878c01,1,0.00,1
71c78775711ee120,1,0.00,1
42c5f62dd4527c28,1,0.00,1
dcde964b36d749e5,1,0.00,1
88d004bc1f0bc64f,1,0.00,1
1b03d09d1f0bc64f,1,0.00,1
06f103cf4ea23a13,1,0.00,1
689ad7fa,1,0.00,1
143cc47c4ea23a13,1,0.00,1
afba1ece57ee8b44,1,0.00,1
68dfcad37ac6007f,1,0.00,1
3c1cd7ebc6263d8a,1,0.00,1
b55a181344c701de,1,0.00,1
9b1fe278ff065cf0,1,0.00,1
4605a1ae0eb711ec,1,0.00,1
7a638e2c,1,0.00,1
6c0de004ef726eae,1,0.00,1
aba5de94d787e91b,1,0.00,1
67b4ace8aaffed8f,1,0.00,1
90dc724d2203a096,1,0.00,1
6aa729b51f0bc64f,1,0.00,1
734c6e938a4875bd,1,0.00,1
89797731034b811d,1,0.00,1
c313d5f6fbec56bc,1,0.00,1
ec0dfd3d8b1aa260,1,0.00,1
97a3901e5db079b5,1,0.00,1
c2f0f7f18a4875bd,1,0.00,1
3cb460902891f384,1,0.00,1
9cf7055695a0fb49,1,0.00,1
199de9ce99e427c9,1,0.00,1
5a037cf836d749e5,1,0.00,1
2cdf4caec4cff2ea,1,0.00,1
c40d648b36d749e5,1,0.00,1
1a357d04be74e6fe,1,0.00,1
b1c20f9384ebbcd4,1,0.00,1
4c3e57418b1aa260,1,0.00,1
02fb356effe69079,1,0.00,1
af93f2d3,1,0.00,1
128f22c2d787e91b,1,0.00,1
67ed6d160eb711ec,1,0.00,1
358c73a302635b69,1,0.00,1
faf3b34a445fefd5,1,0.00,1
ddd2926e1f883dc7,1,0.00,1
5b86ed253bd9e8e7,1,0.00,1
d42a0acc8a4875bd,1,0.00,1
2b2270a1cd2acf54,1,0.00,1
50a386e795a0fb49,1,0.00,1
172a0915,1,0.00,1
32fdf8ff84ebbcd4,1,0.00,1
8c75fa583bc980aa,1,0.00,1
eecd09457abbbd5c,1,0.00,1
3c83ef113bd9e8e7,1,0.00,1
5da0b8747ac6007f,1,0.00,1
be55fdba,1,0.00,1
7b8bc15324f6b932,1,0.00,1
e60919cbf5267723,1,0.00,1
5989ecc6836743c6,1,0.00,1
de8b7e1d597f7364,1,0.00,1
bfbff435fbec56bc,1,0.00,1
da1398355db079b5,1,0.00,1
ce11f2e6ecb851b2,1,0.00,1
62c33221a0f5f879,1,0.00,1
2c2f77807dc3b26e,1,0.00,1
20e1514a05e70df4,1,0.00,1
f752a51105b9fa1b,1,0.00,1
b2927d9999e427c9,1,0.00,1
e1247f7984ebbcd4,1,0.00,1
8eb5174384ebbcd4,1,0.00,1
a5a65107fce66524,1,0.00,1
04c4e6524c8aeb60,1,0.00,1
e4cb4bedd25693ce,1,0.00,1
3d7fa1465096d134,1,0.00,1
6fe78038711ee120,1,0.00,1
7bc4bd4599e427c9,1,0.00,1
488a9a3e44801bc1,1,0.00,1
dfa9dec4711ee120,1,0.00,1
b161a5a836d749e5,1,0.00,1
9211aa3b8a4875bd,1,0.00,1
f21277af7abbbd5c,1,0.00,1
f7a8afed8a4875bd,1,0.00,1
4530455c36d749e5,1,0.00,1
33b1027fdc739d1a,1,0.00,1
521e5438,1,0.00,1
6e67cc0a8a4875bd,1,0.00,1
6d5ca397c4cff2ea,1,0.00,1
16cffc2cd787e91b,1,0.00,1
d6e5e0f4c6263d8a,1,0.00,1
cb7a5e25d25693ce,1,0.00,1
d084eed436d749e5,1,0.00,1
dc91c5b19b7ee94c,1,0.00,1
607d33d599115329,1,0.00,1
5ea332df4ea23a13,1,0.00,1
2c3fcd823bd9e8e7,1,0.00,1
4b02faaabe87996b,1,0.00,1
afa0fe27c6263d8a,1,0.00,1
f2e9b0ab0bc44f2a,1,0.00,1
8a13ca66bf160cf9,1,0.00,1
6444e21181b42528,1,0.00,1
f1bdb544272ca818,1,0.00,1
f2e517625096d134,1,0.00,1
2d50f3339c2dcec3,1,0.00,1
3827a7e11f0bc64f,1,0.00,1
bf858ca13bd9e8e7,1,0.00,1
5a676570711ee120,1,0.00,1
afbe499fd787e91b,1,0.00,1
4ba8c4a694a6ac23,1,0.00,1
e2ce62618e85a0ef,1,0.00,1
9e8d6b5146d98882,1,0.00,1
80beab9b77f57365,1,0.00,1
3bf4bef61efdbca1,1,0.00,1
d292420436a30aeb,1,0.00,1
302f4cc4c6263d8a,1,0.00,1
0b61bc5e711ee120,1,0.00,1
d96af3407e4efdcd,1,0.00,1
18246a01,1,0.00,1
c76ba12c711ee120,1,0.00,1
9e3ee347d787e91b,1,0.00,1
3e84da36711ee120,1,0.00,1
6981f69b23885c9e,1,0.00,1
4a86e0958a4875bd,1,0.00,1
693bff3e6c247d18,1,0.00,1
a0803dffc6263d8a,1,0.00,1
c3cd643cfce66524,1,0.00,1
bca8f26dcd5b1559,1,0.00,1
0e524039c34157bf,1,0.00,1
29cc688fa5bce124,1,0.00,1
09b19f1676dc4769,1,0.00,1
1d295e4ad787e91b,1,0.00,1
ea94f0411f0bc64f,1,0.00,1
f721990d,1,0.00,1
794f202cd8c5833a,1,0.00,1
6444b32c0153a639,1,0.00,1
d9c87773711ee120,1,0.00,1
778ea627c6263d8a,1,0.00,1
7a94005c,1,0.00,1
93c5e60a5b799d60,1,0.00,1
6c28d79d0eb711ec,1,0.00,1
3e8fe7430fadd2fe,1,0.00,1
1c204ce3897aafd7,1,0.00,1
6845823a779d90c2,1,0.00,1
5e36ed0076dc4769,1,0.00,1
488a9a3eb50d2bf4,1,0.00,1
ac6c5a0c89416188,1,0.00,1
9fb2c97e2f23688b,1,0.00,1
1648a222d787e91b,1,0.00,1
3a6a92dca8735f2a,1,0.00,1
630157a15096d134,1,0.00,1
ddd2926ef39b265e,1,0.00,1
98bbd89f4ea23a13,1,0.00,1
37b36f4a711ee120,1,0.00,1
951ea297be6db1d7,1,0.00,1
d97d7a6d73b4563d,1,0.00,1
3de951f9a5bce124,1,0.00,1
8619eef2ab59d54e,1,0.00,1
f44a9312,1,0.00,1
2bea4ad8d787e91b,1,0.00,1
603097a9,1,0.00,1
ac3b51b90f086703,1,0.00,1
c608e669,1,0.00,1
7eeac9617dc3b26e,1,0.00,1
0905786e3bd9e8e7,1,0.00,1
5ad043914c8aeb60,1,0.00,1
d407f2def39b265e,1,0.00,1
6058a0275dee1d65,1,0.00,1
59c81ad681b42528,1,0.00,1
023ca1f9,1,0.00,1
fd0a212a,1,0.00,1
eeba6ca91f0bc64f,1,0.00,1
83dd41b9779d90c2,1,0.00,1
a241fd4e36d749e5,1,0.00,1
38b2b68f1f883dc7,1,0.00,1
ef248578,1,0.00,1
6feccaf4,1,0.00,1
bc28b7831f0bc64f,1,0.00,1
7013c2fbedead9f4,1,0.00,1
7d478c4961b7308b,1,0.00,1
cd7484f18571106b,1,0.00,1
c4b1d39044801bc1,1,0.00,1
ebff18c413d33e5c,1,0.00,1
ec85319436d749e5,1,0.00,1
fa24a7cb05e70df4,1,0.00,1
9c825afa,1,0.00,1
5f702994eb1b1065,1,0.00,1
3e7d37fa16954458,1,0.00,1
e973c82468b900d9,1,0.00,1
e56076648a4875bd,1,0.00,1
240b051584ebbcd4,1,0.00,1
55f9291376dc4769,1,0.00,1
22e1481e158e4944,1,0.00,1
90f7639e9dcb1cd1,1,0.00,1
8f180b7814c754ae,1,0.00,1
77f11de7ef726eae,1,0.00,1
99e3755fd787e91b,1,0.00,1
bb88cf6bbe6db1d7,1,0.00,1
666ef65036c6b1de,1,0.00,1
89b3e25f779d90c2,1,0.00,1
fcf9d53607d76b42,1,0.00,1
0ee5b2866332421a,1,0.00,1
0ac5779986030d43,1,0.00,1
4bf975b2bc8913e3,1,0.00,1
6df650f636d749e5,1,0.00,1
4b528c17277e7b8c,1,0.00,1
93b03819,1,0.00,1
8c4cd63b1f0bc64f,1,0.00,1
36874c7fc136b9bf,1,0.00,1
79dab01b5096d134,1,0.00,1
f648ce4584ebbcd4,1,0.00,1
9b1fe278d17a0181,1,0.00,1
2e7d4b65,1,0.00,1
189c8ef5c6263d8a,1,0.00,1
a7f4411d711ee120,1,0.00,1
938f494b,1,0.00,1
ab55a5d21df52df3,1,0.00,1
49b253c1d787e91b,1,0.00,1
59675e9a99e427c9,1,0.00,1
a37c2ba0779d90c2,1,0.00,1
2198d47c6332421a,1,0.00,1
b31e2c3bd787e91b,1,0.00,1
be88de62d787e91b,1,0.00,1
c50363f4c464aa46,1,0.00,1
099b60235096d134,1,0.00,1
b432a37e553f099b,1,0.00,1
deb66f0c779d90c2,1,0.00,1
2062f8471aa0e912,1,0.00,1
a6df415dbc8913e3,1,0.00,1
52eaacbe8a4875bd,1,0.00,1
466ea60b99e427c9,1,0.00,1
e651d9de,1,0.00,1
699f69bd39952442,1,0.00,1
beef9b283b9d5d3c,1,0.00,1
8db90008aad45b01,1,0.00,1
e54c13445096d134,1,0.00,1
3f7ca413a5bce124,1,0.00,1
fddcd03f0eb711ec,1,0.00,1
488a9a3e18d8fb90,1,0.00,1
e3e993c3c315c67b,1,0.00,1
e907aa8c95a0fb49,1,0.00,1
d0075889047b3d4d,1,0.00,1
325b1a8705b9fa1b,1,0.00,1
ecdf3ecb9fef9da8,1,0.00,1
30aac424c6263d8a,1,0.00,1
16302eba8b1aa260,1,0.00,1
d87b278e4c8aeb60,1,0.00,1
c65633084ceb2e0b,1,0.00,1
cb62822ee3bb76b5,1,0.00,1
57cd4006edead9f4,1,0.00,1
bf73f8707feb67f8,1,0.00,1
79c59fb22203a096,1,0.00,1
8317b629d6e0e6ff,1,0.00,1
0e388a44,1,0.00,1
de3dcbe0c6263d8a,1,0.00,1
31498d82182e4a19,1,0.00,1
20b18b11158e4944,1,0.00,1
24b63505,1,0.00,1
07875ea48d19d3d4,1,0.00,1
85033c0007d76b42,1,0.00,1
57cd4006ab4085d5,1,0.00,1
aa345a25779d90c2,1,0.00,1
c6cb1d6de4d304c6,1,0.00,1
95b4229c04f5b394,1,0.00,1
0e2a519bedead9f4,1,0.00,1
efadb41d6332421a,1,0.00,1
cf8e9ed77abbbd5c,1,0.00,1
57e9c682a5bce124,1,0.00,1
7c25ee19553f099b,1,0.00,1
b58f3e94c6263d8a,1,0.00,1
30ac182ac6263d8a,1,0.00,1
66dfbbbbc6263d8a,1,0.00,1
feb189df1f0bc64f,1,0.00,1
9aaa6f78a0f5f879,1,0.00,1
fc60d5c576dc4769,1,0.00,1
27152a8c1f0bc64f,1,0.00,1
035efb0e8a4875bd,1,0.00,1
0289c0598a4875bd,1,0.00,1
f2d0a197f37ed101,1,0.00,1
64966cbb36d749e5,1,0.00,1
eb141943711ee120,1,0.00,1
0f8c51630dedddc5,1,0.00,1
58000087,1,0.00,1
cc23c35b8a4875bd,1,0.00,1
810c96c8ef726eae,1,0.00,1
6b5c0e3bcd5b1559,1,0.00,1
7add7578f3776ac6,1,0.00,1
ddcf2b70375c3d47,1,0.00,1
0a6b79967294839b,1,0.00,1
cbb741e92203a096,1,0.00,1
d69cfb2224f6b932,1,0.00,1
9b248c0484ebbcd4,1,0.00,1
b441c41f,1,0.00,1
109394e3f4fffcd0,1,0.00,1
876e66015d7f83d0,1,0.00,1
bec0ee85fce66524,1,0.00,1
d14bac23158e4944,1,0.00,1
efbf7eefa1421f9a,1,0.00,1
f3471db94ea23a13,1,0.00,1
372c8632108af550,1,0.00,1
c7d28e0e5096d134,1,0.00,1
38bd8f901f0bc64f,1,0.00,1
5a9a7d1a,1,0.00,1
884297d281b42528,1,0.00,1
f4a75c10,1,0.00,1
5a86f0d3a80eb5d7,1,0.00,1
20dc3401d34f4c90,1,0.00,1
05b6cfff711ee120,1,0.00,1
619eb46ca80eb5d7,1,0.00,1
fb93b971e9b8d8d7,1,0.00,1
6b60d4188a4875bd,1,0.00,1
285a901536d749e5,1,0.00,1
4767bd16d787e91b,1,0.00,1
2a32a3ca,1,0.00,1
00e3c9a61f0bc64f,1,0.00,1
80406c52158e4944,1,0.00,1
a9ea75c04ea23a13,1,0.00,1
3d86e2b4,1,0.00,1
e3d88f666332421a,1,0.00,1
9b1fe27884ebbcd4,1,0.00,1
3433c63289416188,1,0.00,1
2e232c2bbe74e6fe,1,0.00,1
b0d92630d783ff51,1,0.00,1
d9a4ffad24f6b932,1,0.00,1
0fd1ae836f1a5911,1,0.00,1
febeb42aa0f5f879,1,0.00,1
3a8ddff68a4875bd,1,0.00,1
2f5b0824ec70c4e0,1,0.00,1
64a0aef4f0e794f8,1,0.00,1
c943078e1f0bc64f,1,0.00,1
62e4bf97c723c84b,1,0.00,1
08427d0834693d77,1,0.00,1
d391037276dc4769,1,0.00,1
3e8d0770fc9d9423,1,0.00,1
e76cdc08c6263d8a,1,0.00,1
6b2e114c4ea23a13,1,0.00,1
24dbae83,1,0.00,1
a14b3c8b,1,0.00,1
56895773,1,0.00,1
268eb2ad61b7308b,1,0.00,1
346295ba4ceb2e0b,1,0.00,1
b9e953ad2203a096,1,0.00,1
db825195ff065cf0,1,0.00,1
cc16051ebfa15b14,1,0.00,1
3a36497949ea3580,1,0.00,1
8acb1161be87996b,1,0.00,1
8bb134eeb78e6543,1,0.00,1
e346e41ad787e91b,1,0.00,1
3a335d23,1,0.00,1
94c8d789a6403763,1,0.00,1
6fe78038edead9f4,1,0.00,1
0f46e84736d749e5,1,0.00,1
422a447f4ea23a13,1,0.00,1
8ca184cfb4c772f2,1,0.00,1
cbece937158e4944,1,0.00,1
215a2e5236d749e5,1,0.00,1
e390f3e51f0bc64f,1,0.00,1
72ae33b205e70df4,1,0.00,1
eb097b21,1,0.00,1
f4e7770da0f5f879,1,0.00,1
db14df35779d90c2,1,0.00,1
03032dbabe74e6fe,1,0.00,1
5e2ae04f0eb711ec,1,0.00,1
562012ad711ee120,1,0.00,1
569f47791f0bc64f,1,0.00,1
e0d6ddbbc144e605,1,0.00,1
8bc69560779d90c2,1,0.00,1
f0a89f228a4875bd,1,0.00,1
fa1ec235779d90c2,1,0.00,1
4566a9088a4875bd,1,0.00,1
0f456610d787e91b,1,0.00,1
a4eb97bd4ea23a13,1,0.00,1
52c4a9771ccc7835,1,0.00,1
87edf84581b42528,1,0.00,1
533311f1779d90c2,1,0.00,1
9cb00b6584ebbcd4,1,0.00,1
9195097f160b211b,1,0.00,1
83a07a5dcd5b1559,1,0.00,1
3373f782,1,0.00,1
741ccfbb7b75d3a6,1,0.00,1
ff715121f39b265e,1,0.00,1
8fbe59c6f910cbcb,1,0.00,1
bf0abdfa,1,0.00,1
c95bf573,1,0.00,1
f71ce43decb851b2,1,0.00,1
cab29a0c8bfcd3c6,1,0.00,1
8ef3a1d06332421a,1,0.00,1
78af85b2c6263d8a,1,0.00,1
a805879941c87f95,1,0.00,1
4446c52a158e4944,1,0.00,1
bca3dbfac144e605,1,0.00,1
48f9251a6332421a,1,0.00,1
10e4c37c86030d43,1,0.00,1
af9205f9cad4c01d,1,0.00,1
a1b285ae7fdd04d2,1,0.00,1
e4cb4bed22800eff,1,0.00,1
59ac940d24f6b932,1,0.00,1
7f06088c,1,0.00,1
f4b038c6122187b6,1,0.00,1
768dd3518a4875bd,1,0.00,1
9ba0ddd516954458,1,0.00,1
0dcb6d66ecb851b2,1,0.00,1
05241af08a4875bd,1,0.00,1
ea5f193a5096d134,1,0.00,1
bd98f28c,1,0.00,1
5dc9c76b8b1aa260,1,0.00,1
6afae9cd1f0bc64f,1,0.00,1
fd318e1984ebbcd4,1,0.00,1
7beee7f0be6db1d7,1,0.00,1
bc31cb0f8a4875bd,1,0.00,1
b82af6d5,1,0.00,1
5c9811967abbbd5c,1,0.00,1
591ba7d20eb711ec,1,0.00,1
3fdd38e73c53a1a6,1,0.00,1
c587779084ebbcd4,1,0.00,1
f848b6188fa02a24,1,0.00,1
6b9769f2c6263d8a,1,0.00,1
f0cfde6517c39b97,1,0.00,1
b68a7af86f21a189,1,0.00,1
fc4416f0a8d2c4cf,1,0.00,1
ca9dd0af04f5b394,1,0.00,1
e0c286624ceb2e0b,1,0.00,1
90307fa6,1,0.00,1
7ef5681d77dd3cf5,1,0.00,1
88c988e62c948de5,1,0.00,1
71b891abc4cff2ea,1,0.00,1
1636e2b27dc3b26e,1,0.00,1
ef3bfc32,1,0.00,1
75bb1b58a8d2c4cf,1,0.00,1
b1da6641f39b265e,1,0.00,1
cb47c375fbec56bc,1,0.00,1
158aae2e5db079b5,1,0.00,1
4efdefa1711ee120,1,0.00,1
ae137491d787e91b,1,0.00,1
cfa8f3c68a4875bd,1,0.00,1
e0c1003f597f7364,1,0.00,1
36ed94241f0bc64f,1,0.00,1
1506175fbfa15b14,1,0.00,1
73da018ec34157bf,1,0.00,1
31095b6a84ebbcd4,1,0.00,1
05f455d75096d134,1,0.00,1
c68925d70eb711ec,1,0.00,1
dcdebf8b6e1e2240,1,0.00,1
be382e83c6263d8a,1,0.00,1
2e67f241,1,0.00,1
881ab699ecb851b2,1,0.00,1
676617bf24f6b932,1,0.00,1
32928f8d8a4875bd,1,0.00,1
2e88cf4e8a4875bd,1,0.00,1
b958585636d749e5,1,0.00,1
484deefa84ebbcd4,1,0.00,1
169b08264ea23a13,1,0.00,1
6c1e2c26d17a0181,1,0.00,1
1218a73e8a4875bd,1,0.00,1
ffb8b20636d749e5,1,0.00,1
944dd635779d90c2,1,0.00,1
19e06de65096d134,1,0.00,1
fcc5c7c0,1,0.00,1
810c0f02e90b5c59,1,0.00,1
922a0a1549ea3580,1,0.00,1
a8d8ce51711ee120,1,0.00,1
b90ac5d7260bcecc,1,0.00,1
1f766e17ff065cf0,1,0.00,1
5c2ff50293347b0a,1,0.00,1
8a869341,1,0.00,1
76a20f101f0bc64f,1,0.00,1
ba0869261f0bc64f,1,0.00,1
015b5de7ecb851b2,1,0.00,1
ae48d51c36d749e5,1,0.00,1
6589cb2f36d749e5,1,0.00,1
5388433a,1,0.00,1
b21e7633ecb851b2,1,0.00,1
8b77aa6f81b42528,1,0.00,1
6df8d04f4ea23a13,1,0.00,1
7094c2a4e710234d,1,0.00,1
62ccd143e9b8d8d7,1,0.00,1
7f1754c73e7932d7,1,0.00,1
0b61bc5ed17a0181,1,0.00,1
2ce7d97405e70df4,1,0.00,1
5c6768ba2882146f,1,0.00,1
3596f46604f5b394,1,0.00,1
d71c080476dc4769,1,0.00,1
246c6324,1,0.00,1
9be877b84ea23a13,1,0.00,1
e54c1344779d90c2,1,0.00,1
f69b091ed7fe30a4,1,0.00,1
d7827f488b1aa260,1,0.00,1
7b4ab3dad787e91b,1,0.00,1
7733ac28a8735f2a,1,0.00,1
d19f947b9dc3d156,1,0.00,1
74750570a4b6f65b,1,0.00,1
5e61c80e779d90c2,1,0.00,1
35d0456ebe74e6fe,1,0.00,1
18d3271584ebbcd4,1,0.00,1
f754dae8a76c4b0a,1,0.00,1
12b3fa9346d98882,1,0.00,1
c3548ad02cd8ff6d,1,0.00,1
94e28ea38a4875bd,1,0.00,1
72363abb,1,0.00,1
d02d746c,1,0.00,1
9a44e43e84ebbcd4,1,0.00,1
72db89dca213b387,1,0.00,1
2021799130e67ecb,1,0.00,1
2d9204dc74de3ee6,1,0.00,1
1c83c10124399af1,1,0.00,1
ccd2c5a07abbbd5c,1,0.00,1
884297d22203a096,1,0.00,1
867f15e8aad45b01,1,0.00,1
77cf1a27,1,0.00,1
79fc2cba,1,0.00,1
71c787759c7b6730,1,0.00,1
9809e6c9,1,0.00,1
970e4c240eb711ec,1,0.00,1
bf5614a3945dd5c4,1,0.00,1
59bcd1ae,1,0.00,1
dab29f53ad0177e7,1,0.00,1
598f96418a4875bd,1,0.00,1
d2b26a7abe87996b,1,0.00,1
e20f2e416f1a5911,1,0.00,1
9bb83770c464aa46,1,0.00,1
e4dae9f3505731e4,1,0.00,1
c610168894a6ac23,1,0.00,1
67abfbd384ebbcd4,1,0.00,1
990fa2f40bc44f2a,1,0.00,1
a761037722fb7d04,1,0.00,1
d7000b83ecb851b2,1,0.00,1
ac585a0936c6b1de,1,0.00,1
288fa7832203a096,1,0.00,1
a77d763fc6263d8a,1,0.00,1
1b98a37f84ebbcd4,1,0.00,1
75bb1b58d25693ce,1,0.00,1
a2db82003bc980aa,1,0.00,1
0cb56630711ee120,1,0.00,1
f7b1077b2203a096,1,0.00,1
4a943f79d787e91b,1,0.00,1
79904a22be74e6fe,1,0.00,1
77f19d8484ebbcd4,1,0.00,1
6b1a83f484ebbcd4,1,0.00,1
362e1ea7275fc61c,1,0.00,1
ca9b95aa,1,0.00,1
8d0a644fbe87996b,1,0.00,1
aac81d7a24f6b932,1,0.00,1
74968e101df52df3,1,0.00,1
b3335ca5d787e91b,1,0.00,1
71ad77e15db079b5,1,0.00,1
6c6244f19b5ce758,1,0.00,1
2b669d9cb7e932e7,1,0.00,1
7ca0c046c6263d8a,1,0.00,1
0a32b372,1,0.00,1
ddd2926e8571106b,1,0.00,1
8d60893476dc4769,1,0.00,1
62fb8f5a,1,0.00,1
cd389b0454408210,1,0.00,1
d5e172a86332421a,1,0.00,1
d98f5636b5aa8030,1,0.00,1
cc9bf23536d749e5,1,0.00,1
e70171de35e87701,1,0.00,1
6057bc2f293291c1,1,0.00,1
45378128,1,0.00,1
11fe7891c6263d8a,1,0.00,1
d50f5fd7ef726eae,1,0.00,1
0746c58569f9dd0e,1,0.00,1
57a4666a224e6778,1,0.00,1
fbccfd7b,1,0.00,1
05e766459c7b6730,1,0.00,1
18b806a205e70df4,1,0.00,1
b4759d9a277e7b8c,1,0.00,1
3725844daaffed8f,1,0.00,1
d62216cc,1,0.00,1
fffb099d5096d134,1,0.00,1
6c618330981edffc,1,0.00,1
e381ff5c8a4875bd,1,0.00,1
81e01d4065f4e3d1,1,0.00,1
2541f1078a4875bd,1,0.00,1
716dbbc81f0bc64f,1,0.00,1
2bcdeb15c136b9bf,1,0.00,1
3.44385E+13,1,0.00,1
6.87E+117,1,0.00,1
a46f5756837b5bc8,1,0.00,1
f46527f78a4875bd,1,0.00,1
ccfca93d2203a096,1,0.00,1
f7b9c738779d90c2,1,0.00,1
e1e6a16838c63a3a,1,0.00,1
0611b11e3bc980aa,1,0.00,1
bcfc98955096d134,1,0.00,1
8854e2eefbec56bc,1,0.00,1
6b84364d3bd9e8e7,1,0.00,1
19b4af681f0bc64f,1,0.00,1
7fa2bbf36332421a,1,0.00,1
8b6bb0531610002a,1,0.00,1
e43dd4b8c6263d8a,1,0.00,1
26bb7f07,1,0.00,1
d0d0294e8a4875bd,1,0.00,1
ddd2926e293291c1,1,0.00,1
0386d132ba71b08e,1,0.00,1
4cf1e421e9b8d8d7,1,0.00,1
60c06161f07e20f8,1,0.00,1
c4fdf875,1,0.00,1
dc60a5f4c6263d8a,1,0.00,1
8c6b38da,1,0.00,1
57dd67aec6263d8a,1,0.00,1
3052bb368a4875bd,1,0.00,1
e09298aca879071c,1,0.00,1
8dc116d7eee8ceaa,1,0.00,1
37e8817a0bc44f2a,1,0.00,1
56ed000f84ebbcd4,1,0.00,1
3dd4fff8a0f5f879,1,0.00,1
ed0e6e38e24c8b65,1,0.00,1
d5f78d0cc6263d8a,1,0.00,1
8697bf66d787e91b,1,0.00,1
910ce32b553f099b,1,0.00,1
db5a32098d96a23d,1,0.00,1
e56d04cebe87996b,1,0.00,1
5146cb7518d8fb90,1,0.00,1
41f666cc,1,0.00,1
9902404eff065cf0,1,0.00,1
781483,1,0.00,1
f077459cbe87996b,1,0.00,1
4e7ba93c1f0bc64f,1,0.00,1
9970035c56f23684,1,0.00,1
