Source,Target
0d42cfc957b3c6c3,c4e18dd6
0a6861d11f0bc64f,f3845767
6712157804f5b394,f3845767
74013596365e64e3,f3845767
8516413ea5bce124,f3845767
f6cd8d52d787e91b,f3845767
96462a59ecb851b2,7687a86e
8f2c23d07abbbd5c,7687a86e
b5e7a664,c4e18dd6
0ddc023b5096d134,7687a86e
cc96ef17,c4e18dd6
27e77b96a0f5f879,98572c79
f9cae8705096d134,f3845767
c26a8aff,c4e18dd6
d549a45723823d8b,c4e18dd6
2bee71e7711ee120,f3845767
40e6c53527f0942f,9166c161
1e895d2231025cda,db7a8013
3d7a9a950fadd2fe,7687a86e
1a34de484ea23a13,98572c79
825dbaccd787e91b,a10eb148
5fcaba9a8a4875bd,f3845767
229b65f20671f8e1,98572c79
ec84ce7b,c4e18dd6
fbb5b8561f0bc64f,c4e18dd6
9dc71f274ea23a13,7e091613
40cbbbb41ccc7835,27e3c518
12c3d7008a4875bd,f3845767
753dac87d4897fef,de0f0f82
3627d1b9,c4e18dd6
aa8c000b13472f46,f3845767
34d50a458a4875bd,f3845767
e85be3da5db079b5,9d54950b
bf1a957cc136b9bf,7687a86e
6b9769f26332421a,98572c79
c8fe3f2504f5b394,c4e18dd6
57e2b5948a4875bd,f3845767
9534d0d95096d134,f3845767
9b1fe2788a4875bd,98572c79
5cc489d0260bcecc,e16ceb4b
dfd639f813472f46,f3845767
915eaf33293291c1,08ba7db9
349198f1d787e91b,f3845767
0ab0166ae8d6bd6d,c4e18dd6
8f805639,c4e18dd6
50c64f2684ebbcd4,7687a86e
de26956ba0f5f879,f3845767
4b4a40535096d134,f3845767
8197b6e15db079b5,98572c79
42794aff8a4875bd,272c5d9d
83452f314ea23a13,f3845767
624357cad6184cd8,7e091613
1621376d1aa0e912,f3845767
ccd3aba4be74e6fe,73123598
3ce9f60e158e4944,f3845767
3866c65b779d90c2,f3845767
7180c04178d9bd10,f3845767
09b19f1603bef39f,f3845767
07875ea45096d134,f3845767
d7000b83cbb77256,98572c79
e0fadb764962150e,6b560cc1
e5e625114ea23a13,f3845767
0dc0e4cd76dc4769,f3845767
452954d436d749e5,f3845767
e20f2e4168b6db2c,58a89a43
6170926c84ebbcd4,7687a86e
a5a800b643a30462,98572c79
02fbcb8636d749e5,7687a86e
8a8dba01711ee120,f3845767
28444dcf24f6b932,c7ca3108
b43a0c4d76dc4769,5b626596
7f63e454d787e91b,f3845767
57cd4006cd5b1559,f3845767
53bdaa62,c4e18dd6
e2482090,16a36ef3
b3056ef9be74e6fe,7d05db75
0489ce3f3de05cb4,f3845767
91e4eea83bd9e8e7,f3845767
f630e355dc5e4add,c4e18dd6
6a0d1c89eec2bad8,c7ca3108
e8f3ea31945dd5c4,7e091613
588a65de8b1aa260,7e091613
7ab152a53bd9e8e7,f3845767
e51cdcd0a8d2c4cf,7e091613
cbbccee13bd9e8e7,f3845767
388928ff744ae245,08ba7db9
bd7d6da705e70df4,7687a86e
8c2c8e851ccc7835,98572c79
23a11a0ec6263d8a,f3845767
1fc3ed8736d749e5,f3845767
d1c12c2a16954458,f3845767
2e576370,4c26e9ba
f2dd9d1776dc4769,61eac15d
1aa60e068a4875bd,f3845767
bec25f6684ebbcd4,7687a86e
68925522f39b265e,98572c79
07875ea4779d90c2,f3845767
e0ae4bee36d749e5,f3845767
ea9edeb5ad0177e7,98572c79
731b760a5096d134,f3845767
fc7c618a88fe1d5d,0dde25ec
5c65ad9e36d749e5,f3845767
c51cd0762db63e92,7e091613
c2dd0cb33bd9e8e7,f3845767
0489ce3fecb851b2,98572c79
602ec53da0f5f879,f3845767
e7a0f72e747d243c,7687a86e
aab60eb42203a096,f3845767
63bc095405e70df4,7687a86e
600713cb73b4563d,f3845767
9dc71f274ea23a13,7e091613
f04d3db11aa0e912,f3845767
c357dbff,c4e18dd6
4d57c942900981af,580e0f90
85b87b4e,93ab6716
c1fd261f4ea23a13,f3845767
967c78e26ac9eb05,7687a86e
1dc3637776759795,7e091613
0d78f28ac6263d8a,f3845767
9d821c2f,c4e18dd6
6bbcf261,c4e18dd6
b761b0b6711ee120,f3845767
fc493034ff0f1aca,b9c4ab81
ff47a6c3aa069534,c4342784
c1f68f8da8d2c4cf,f3845767
c357dbff,c4e18dd6
cfa9bb9ca5bce124,7687a86e
dce83cbdc6263d8a,c7ca3108
d971fdea8b1aa260,98572c79
06bbc86c1f0bc64f,f3845767
ae1c0eb318d8fb90,98572c79
43e7188473b4563d,f3845767
0824f3104ea23a13,c4342784
9aaa6f783bd9e8e7,98572c79
d550a7f39f8d0424,17d996e6
0489ce3f81b42528,f3845767
08c2f586,c4e18dd6
75ea78a7aad45b01,c4e18dd6
613183c4684581ce,db7a8013
954c72f016954458,f3845767
41b1d16faad45b01,c4e18dd6
64b3e5fe,c4e18dd6
2c00a7bfa9fb0439,c4e18dd6
c90025ff5db079b5,f3845767
3061678a8a4875bd,f3845767
ccdcf3fda0f5f879,f3845767
6b9769f2e12e75cd,f3845767
0773d9453bd9e8e7,f3845767
8b060dd28a4875bd,f3845767
68323cdd96a7c171,7687a86e
eadde9ea7abbbd5c,7687a86e
6af674f17abbbd5c,c4e18dd6
de71b48e6332421a,f3845767
ff7dd90f0a3aa014,c7ca3108
7ec0f5c004cff874,7d05db75
71c78775365e64e3,f3845767
ee6df74a8571106b,7687a86e
320223eb,c4e18dd6
80c3c7e2c6263d8a,7687a86e
8d2d66f14ceb2e0b,98572c79
4e873691c6263d8a,f3845767
cf62cc8684ebbcd4,7687a86e
6b9769f2375c3d47,f3845767
a3d873bc,c4e18dd6
0878a4a5f39b265e,f3845767
268968f184ebbcd4,7687a86e
a226f57b1f0bc64f,9b421927
84459f9981b42528,f3845767
ddd2926e7eef184d,f3845767
a0a31a9b7abbbd5c,f3845767
6f8843e0,82a51fc9
8f44cf221f0bc64f,f3845767
53b5090616954458,7e091613
e07ddcba,e84226c8
4cf55065f39b265e,f3845767
508505230eb711ec,f3845767
2ab62df61f0bc64f,7687a86e
56e30b21277e7b8c,98572c79
bda74aa7f07e20f8,f3845767
5e41cb83a0f5f879,f3845767
4f7e3e9e9b7ee94c,0dde25ec
2dd8e65199e427c9,c4e18dd6
0accc299897aafd7,f3845767
9b1fe2781ccc7835,f3845767
023aff441ccc7835,f3845767
38b1b13e900981af,f43e535b
57cd4006a5bce124,f3845767
00521316d37c6531,7d05db75
e54c13448a4875bd,98572c79
42b457c21ccc7835,f3845767
97cd389b1f0bc64f,98572c79
9c3acafe684581ce,bb1ef334
1cf29716f39b265e,f3845767
09a2c312c4cff2ea,f3845767
1777f9ab6332421a,f3845767
32abfc2e8571106b,7687a86e
533065dd9c7b6730,98572c79
e97f099905e70df4,c4e18dd6
37913f1ec6263d8a,f3845767
9466d39a5db079b5,f3845767
3494588207d76b42,c4e18dd6
ff7492fc84ebbcd4,71ed77a0
8755dd74d787e91b,f3845767
c88dd6a97b75d3a6,7e091613
ff5f6611f0e794f8,f3845767
98160e414ea23a13,f3845767
c0feba8fbe87996b,f3845767
d5f7cb161f0bc64f,98572c79
bbd45486711ee120,f3845767
831e72c2779d90c2,6b560cc1
217753b44ea23a13,98572c79
5050863d779d90c2,7e091613
3965a82ca0f5f879,f3845767
d70436cc,93ab6716
3d3afcf9e9b8d8d7,7e091613
094823e65096d134,f3845767
c3737034c4cff2ea,f3845767
2e089756ecb851b2,98572c79
de789c92a5fbe35d,f3845767
3770753efce66524,c4e18dd6
a7d26b9c,c4e18dd6
b7fcde56a0f5f879,f3845767
e5a56b299c7b6730,f3845767
7fa08bcd84ebbcd4,6b560cc1
4f9f5141779d90c2,c4e18dd6
a35c430e56f23684,c4e18dd6
a1f14019,0150cc3e
19b7cac8a0f5f879,7687a86e
488a9a3e9dcb1cd1,98572c79
6683fec31f0bc64f,f3845767
5eee74b8,c4e18dd6
7728492613472f46,f3845767
b6719006,98acf46c
e33faf281f0bc64f,f3845767
1ffcef051560ce17,449497bc
4848882624f6b932,f3845767
d443f6a5ae5e1424,5b626596
a29f7d09,5e19d579
ceffea69d5db24c3,98572c79
a8536f3a8a4875bd,98572c79
0354a22764ec8dc1,7687a86e
dae02881d787e91b,f3845767
971d35f0,c4e18dd6
55e3d288b2931f8b,98572c79
30fe5f22fbea4943,bc63ea42
8e9cae5f,c4e18dd6
c24762460710fff9,b4598159
8741366b4ea23a13,7687a86e
ceffea6923885c9e,7687a86e
109394e32ea4f8ba,c4e18dd6
76c899ae8d7eb102,c7ca3108
c45b08e4d787e91b,98572c79
a98e3a73d787e91b,c7ca3108
91edfb491f0bc64f,c4e18dd6
8753e724d787e91b,98572c79
9145a84544801bc1,f3845767
8d61d7eb,c4e18dd6
48dfa05f0bc44f2a,e16ceb4b
4f1a73e98a4875bd,f3845767
0a8e3762d787e91b,98572c79
e61139ac2203a096,f3845767
51237d42b7e932e7,c4e18dd6
602ec53da0f5f879,f3845767
a7241999a1a7a957,7e091613
a8536f3a4ea23a13,f3845767
56823959c6263d8a,f3845767
5690235a,c4e18dd6
23a5c28cf4fffcd0,c4e18dd6
e8d44657779d90c2,f3845767
4aef816c34739058,7687a86e
dbea696f36d749e5,f3845767
77b06a8f711ee120,98572c79
f5b3e6ec553f099b,f3845767
488a9a3eecb851b2,98572c79
e09adcd2f39b265e,f3845767
f46f0a98c3f7117b,c4e18dd6
c0a1c8831ce979ed,b9c4ab81
8b031fe45096d134,db7a8013
dda3266576dc4769,f3845767
31df2215db2c36d9,98572c79
534607f5edead9f4,f3845767
18f1aaa17abbbd5c,98572c79
405a4ca4,c4e18dd6
0e12bb538ce34352,f3845767
2405383e4ea23a13,7e091613
2f6c5ae6,93ab6716
cda5623da37235a0,c4e18dd6
6bd342cc2203a096,f3845767
a5a696cd8a4875bd,f3845767
82310cab779d90c2,f3845767
dfba2bc0d787e91b,7e091613
07875ea4375c3d47,f3845767
01bc37540eb711ec,98572c79
e0774b5ea0f5f879,98572c79
b7d9fad776e25748,c7ca3108
932c00de1f0bc64f,f3845767
457a386b0b188ab3,c8223ee3
5602e60e76dc4769,f3845767
877c72d4fe304337,7e091613
4a8b5e905096d134,449497bc
f52bd6ddef726eae,98572c79
389b1e31dc15c87e,1a70ff61
a4497761,c4e18dd6
9cc97e2a,c4e18dd6
ff1c4f798a4875bd,f3845767
017d993c684581ce,7e091613
bd7d6da781b42528,98572c79
4f1a73e98571106b,7687a86e
431b31740eb711ec,f3845767
c6563308d25693ce,f3845767
1847ca91d787e91b,a10eb148
c36e992284ebbcd4,c4e18dd6
6ff12bb34ea23a13,f3845767
9b1fe278bc8913e3,f3845767
35f0a8a143a30462,f3845767
a6e14e1f1f0bc64f,98572c79
f56cdd2424f6b932,f3845767
a6e14e1f1f0bc64f,98572c79
478ce7c1ecb851b2,7687a86e
f5215a8f517bef98,f3845767
1a4f601581b42528,f3845767
dd87e1eac6dbe5ee,7d05db75
9be83a256569eeb3,f3845767
fa1d0de8794346bd,f3845767
73af28cde24c8b65,f3845767
1cf29716a5bce124,f3845767
deed4f89321f8b9d,7b1e349b
a7d73d05e7726527,7e091613
e32f7ff1,c4e18dd6
2a378fa38a4875bd,f3845767
d5fe4f5624f6b932,c7ca3108
461f96f036d749e5,98572c79
4cf5506544801bc1,f3845767
85f29ae41f0bc64f,f3845767
622cb1321f0bc64f,f3845767
20fe9a1681b42528,7687a86e
451ea9e09c7b6730,98572c79
a1f4c38a1f0bc64f,f3845767
71773894,c4e18dd6
2b1e7f721f0bc64f,449497bc
ab5c6bf4158e4944,7687a86e
727b2e0684ebbcd4,c4e18dd6
55ddbd1e1f883dc7,f3845767
7f8445a136d749e5,7687a86e
743c4b213bd9e8e7,98572c79
0088a12036d749e5,98572c79
494dcd33,c4e18dd6
8f2a29a2711ee120,f3845767
79a261b0,c4e18dd6
aec4c5cbca136f4e,7e091613
ef2f75c9be87996b,98572c79
82d09e541f0bc64f,c4342784
47d858898a4875bd,f3845767
045f512548fdda0b,510bd839
7b0158dcf6d8fbd3,e16ceb4b
ddd2926e7dc3b26e,f3845767
57bce7c6d787e91b,c7ca3108
14bcf262900981af,45368af7
4ddd2e91d787e91b,7e091613
b1f8b896d787e91b,f3845767
f0561abd5096d134,f3845767
b67b89479c7b6730,27e3c518
122f3ea11f0bc64f,f3845767
b8e2ba91,c4e18dd6
6ae0a0abe9b8d8d7,f3845767
a241fd4ec6263d8a,f3845767
503efd69be87996b,7e091613
f5c38d4a36a30aeb,98572c79
3332d30096b83ebe,c7ca3108
9fd18705,c4e18dd6
df286dca5c61e7ff,db7a8013
891316f09eb5b693,7256c623
a6f86dd9945dd5c4,7e091613
25e3d9dd6569eeb3,f3845767
1cf29716dd701fcb,7687a86e
d5dcbb3ecbb77256,f3845767
7797e2e5,4c26e9ba
794f202c8a4875bd,b9c4ab81
3b9ab74d,c4e18dd6
802d11f68a4875bd,27e3c518
09be9b393bc980aa,f3845767
f223dfd8a9a55ebd,c4e18dd6
6b3a5479900981af,580e0f90
431b3174d787e91b,f3845767
3041dd4281b42528,f3845767
c46b23405db079b5,f3845767
354b43b8,e3d9ca35
522877306569eeb3,c4e18dd6
fa0c665dd787e91b,f3845767
6b9769f28b1aa260,98572c79
57e23cb7cb58e541,7687a86e
69e013eabe74e6fe,c4e18dd6
808ef971a8735f2a,c4e18dd6
07e287b6d17a0181,7687a86e
b57001640bc44f2a,e16ceb4b
ceffea6924f6b932,98572c79
91f75b86dc15c87e,f3845767
8545ce8284ebbcd4,6b560cc1
d53f2f3cd57111ae,c4e18dd6
13d2d4dd711ee120,7687a86e
431b3174711ee120,f3845767
c45626ce1f0bc64f,f3845767
a0588d6384ebbcd4,7e091613
c4543221779d90c2,6b560cc1
9249aa25d787e91b,17d996e6
d9d76dd207bb0685,17d996e6
7d27533aaaffed8f,f3845767
a8536f3af87e93a5,f3845767
0217a7a6c6263d8a,f3845767
0b1580f536d749e5,f3845767
7eccbb75c4cff2ea,f3845767
d494f268ad0177e7,7687a86e
d06d6f324ea23a13,f3845767
79bb38ec,c4e18dd6
dfcfea478a4875bd,f3845767
8bae8dc48a4875bd,17d996e6
6f29d8398a4875bd,f3845767
c18bde7b894fb406,7e091613
49b0f96984ebbcd4,449497bc
615997c7,cb2b51dd
a2cb1b111f0bc64f,9164b420
884297d2a0f5f879,98572c79
2442585a1aa0e912,f3845767
5e48705c4ea23a13,f3845767
f99bdaa1d787e91b,f3845767
0345a137597ff2d3,f3845767
dab05cb11f0bc64f,f3845767
3127c5424ea23a13,98572c79
24d935ac,c4e18dd6
0f58c6ee1f0bc64f,f3845767
3208febc7fdd04d2,f3845767
888bc483aad45b01,c4e18dd6
151a3c3ca0f5f879,98572c79
8c55b928be6db1d7,7e091613
2a5fab4d36d749e5,f3845767
0fdaf0708a4875bd,98572c79
67a3a6d3d6e0e6ff,c4e18dd6
74d8d444,c4e18dd6
87c1d9cfc6263d8a,7195bdd6
37b3fd2c711ee120,f3845767
264d80813031bea0,35dc24d8
677428e9a0f5f879,c4e18dd6
bc572e10be87996b,f3845767
9048e82d179db11c,f3845767
ddd2926e84ebbcd4,98572c79
008019345096d134,f3845767
7854c66b,81cf8eca
e998899b6e1e2240,a17bde68
df732105a0f5f879,98572c79
2d1c794e0566c713,d7e2f29b
e5387c7a,c4e18dd6
efe2fe7099e427c9,c4e18dd6
e1c303b699e427c9,c4e18dd6
c9f335af1ccc7835,c4e18dd6
6842df8d1aa0e912,7687a86e
35f0a8a143a30462,f3845767
70f2ab26c464aa46,08ba7db9
52aa6971b78e6543,98572c79
9178ccc0,c4e18dd6
458471e881b42528,f3845767
a881a22f84eb6b0e,7e1e7bdf
1d1614cd36d749e5,f3845767
d9eba1b3d787e91b,98572c79
98ff851ecd5b1559,f3845767
db26dc2185119990,7e091613
e3683266ecb851b2,f3845767
2ac4face,f3ca2e42
22dada76c6263d8a,98572c79
884297d203bef39f,f3845767
34845f91,c4e18dd6
073d6293d4897fef,f3845767
74976796,c4e18dd6
515062a3,c4e18dd6
4a1b74a78ce34352,f3845767
5278630b0eb711ec,98572c79
50e8b7e2375c3d47,f3845767
59ac940d375c3d47,f3845767
913959e1edead9f4,7687a86e
38a61e0330b056c0,e16ceb4b
dba05f4c2882146f,c4e18dd6
8eb5b6f7a0f5f879,f3845767
13fe63c8,1591263c
43bcbbd9779d90c2,f3845767
4af4853d0eb711ec,f3845767
5aaef49b65c93b38,98e6755b
df732105a0f5f879,98572c79
c77ef54d8b1aa260,f3845767
bfdb66088a4875bd,f3845767
884297d244801bc1,98572c79
ebea6f8ed4897fef,5dddf09e
8942753201cd7843,b9c4ab81
693bff3e94a6ac23,f3845767
ceffea691df52df3,7e091613
7180c04178d9bd10,98572c79
795c8f271ccc7835,f3845767
080043f8d787e91b,f3845767
6f4cc365a80eb5d7,e2a5dc06
3b6f9f67c6263d8a,f3845767
24472c94d25693ce,f3845767
dbff01d9edead9f4,98572c79
abd6afe24ea23a13,f3845767
ecf18a9968b6db2c,510bd839
23a11a0ec6263d8a,f3845767
b6a67ab8779d90c2,e16ceb4b
3f225543d787e91b,3f2f3819
30d245f61f0bc64f,7687a86e
2d445a225db079b5,f3845767
6a331ab799e138b7,7e091613
4fcdbf60c1ed9e7e,bb1ef334
fc87fccbd787e91b,bb1ef334
aa42be817eef184d,f3845767
cc455511feacaaee,f3845767
170c230d1ef8035c,c7ca3108
9a585946711ee120,f3845767
e52fdaa27abbbd5c,7687a86e
8a014cbb3bd9e8e7,f3845767
d40979723bd9e8e7,27e3c518
66236bc7a0f5f879,f3845767
5f29404a158e4944,75f9ddc3
ae2d3acf1f0bc64f,7e091613
2349cce7d787e91b,f3845767
75bb1b585aab26c7,f3845767
37092c2c,c4e18dd6
5ec35a35c6263d8a,27e3c518
164b7c36779d90c2,6b560cc1
1ef400bc4ea23a13,f3845767
75bb1b581f0bc64f,c4e18dd6
616092d5,c4e18dd6
b3b73bdf,c4e18dd6
25e38db3277e7b8c,7687a86e
8a83c260711ee120,f3845767
a6e326bfd787e91b,7e091613
ef8e6fcfa0f5f879,f3845767
620fc9411aa0e912,f3845767
1253c9c50d0707c8,c4e18dd6
2482e98c1aa0e912,f3845767
ddf16c4c16954458,f3845767
c4c2036a84ebbcd4,7687a86e
375fc4146332421a,f3845767
5af6a75799e427c9,c4e18dd6
bfc887c7900981af,eac4567d
dba05f4c2882146f,c4e18dd6
1e029e4289416188,91cdcccd
76d5d35b711ee120,f3845767
6ae0a0abe9b8d8d7,7687a86e
b37a3ee5dc5e4add,c4e18dd6
f2663cba4ea23a13,e16ceb4b
0b4fc2cc3919eb94,f3845767
061f1d2443a30462,7687a86e
26cfdac3d2680141,c4e18dd6
46164f403b06fa5e,7e091613
53f47a1a3bb1ddd7,c4e18dd6
1cf297168a4875bd,f3845767
ac77b71a6332421a,98572c79
68317eea5096d134,f3845767
0e76be421ebc7efd,f3845767
98c22b4cd787e91b,58a89a43
8fa329168a4875bd,f3845767
7c655831,c4e18dd6
4fa7eff41ccc7835,f3845767
109de581ecb851b2,98572c79
8b95af7daaffed8f,f3845767
9288c46716954458,f3845767
1ceb2246158e4944,f3845767
87354dabcd5b1559,f3845767
f23d36f9711ee120,7687a86e
e27c4bd7999112d6,bc63ea42
17194a4f,38b1b595
d3c1cab5f39b265e,f3845767
9b1fe278ecb851b2,f3845767
1ddb20e514c754ae,7687a86e
0964ad508a4875bd,98572c79
27c6143e8571106b,16a36ef3
6b9769f244801bc1,f3845767
4904050d3e7932d7,17d996e6
ecf99c966f49baab,b9c4ab81
85f64e8f4ea23a13,f3845767
ba20fee94ea23a13,f3845767
6cde91fc5ec45883,58a89a43
027955f66e1e2240,0dde25ec
3738d15e7558c63e,b4598159
6d967fd5d787e91b,c4e18dd6
2b32444d0eb711ec,f3845767
75bb1b58711ee120,f3845767
c65633088a4875bd,98572c79
dd83faea,c4e18dd6
45d9c0e3c6263d8a,f3845767
8581e29ed787e91b,f3845767
253f26f15096d134,f3845767
950ddfa4c6263d8a,f3845767
451ea9e081b42528,f3845767
51b546894ea23a13,98572c79
1b5f8272,c4e18dd6
ec5056f98a4875bd,f3845767
286779232ea4f8ba,c4e18dd6
431b31746332421a,f3845767
1c07240636d749e5,f3845767
41e41835,c4e18dd6
aadcf055ff065cf0,98572c79
abadbbe181892725,7e091613
75bb1b5884ebbcd4,98572c79
1da1333f711ee120,98572c79
1e73acc1a8d2c4cf,7687a86e
b5c6a2abfbec56bc,f3845767
68946fb4ef726eae,f3845767
c5ce9f37c6263d8a,f3845767
65204df681b42528,5baa6f69
0b21ec71d787e91b,98572c79
6c269c9dc6263d8a,f3845767
13c29ea3be74e6fe,7804dea6
df705da0,c4e18dd6
d40a0ade779d90c2,f3845767
d57dfdf2,c4e18dd6
1ac33cf63bd9e8e7,f3845767
e091d42ec144e605,f3845767
992719de,a59d3b0e
a0ca2f3c5aab26c7,c4e18dd6
c65633088a4875bd,98572c79
90144b87711ee120,7687a86e
1e03bd3e2b61f4fd,c4e18dd6
c61a9367711ee120,f3845767
2745beae84ebbcd4,71ed77a0
a1dc6eb1900981af,45368af7
a3f06a2bc144e605,f3845767
5b1a21b9,c4e18dd6
ccfe75cd0bc44f2a,e16ceb4b
a8536f3a84ebbcd4,7687a86e
c2fed78e779d90c2,f3845767
b0ab2cc7d5db24c3,98572c79
ab81317c77001aaf,17d996e6
15daf29a5db079b5,f3845767
69ffbec3f4fffcd0,c4e18dd6
22dfe22a779d90c2,6b560cc1
1042c15cbe6db1d7,c4e18dd6
374ccedec6263d8a,f3845767
be38eb7764a7b95b,dee2a291
b3363a809efa421a,17d996e6
a231e0033bd9e8e7,f3845767
b00c1328d787e91b,c7ca3108
f537d665779d90c2,f3845767
b0070d9a779d90c2,c4e18dd6
19b4af68d25693ce,98572c79
baafd8db8a4875bd,f3845767
89127aa9,c4e18dd6
a8536f3a3bd9e8e7,98572c79
1fc79e1c4fa8d553,6b560cc1
a272522aeee53df3,e16ceb4b
7569da6a05e70df4,98572c79
595bfb0a553f099b,f3845767
a0ba2a34,c4e18dd6
c19fe88ebe87996b,f3845767
544445de1f0bc64f,0dde25ec
ae1c0eb3d787e91b,f3845767
488a9a3e8a4875bd,f3845767
1b5b57d1,c4e18dd6
b83fa2a15dee1d65,f3845767
5edb5f26,c4e18dd6
c587779081b42528,98572c79
b7fcde565db079b5,f3845767
bcb50ea37dc3b26e,f3845767
693bff3e1f0bc64f,f3845767
4b19ed48520ca87c,f3845767
e58e2d124ea23a13,c4e18dd6
1cf29716ff065cf0,98572c79
abc85ddb23823d8b,61eb5bc4
dea829069c7b6730,f3845767
1b98a37f24f6b932,7e091613
a001b7733bd9e8e7,98572c79
1cf2971644801bc1,7687a86e
2a8147fa16954458,f3845767
431b31745db079b5,f3845767
d3d5eb51fbec56bc,f3845767
710d7214,c4e18dd6
bbfadda9f07e20f8,7687a86e
4035b9567f015023,c4e18dd6
6679f2708a4875bd,17d996e6
878b129fd4527c28,f3845767
dffefb1aecb851b2,f3845767
52d688c9f87e93a5,f3845767
7b1cba663bd9e8e7,f3845767
1d74c1a6,c4e18dd6
7a6333832ea4f8ba,7b1e349b
897977318571106b,c4e18dd6
e90e0a54,c4e18dd6
93f260748ce34352,e5439943
a8536f3a8a4875bd,f3845767
92335a0a8571106b,7687a86e
ea8d612fd6184cd8,0a4015b2
9b4974e45db079b5,f3845767
1c33168dc6263d8a,98572c79
dbd52b66c6263d8a,f3845767
defb345ca0f5f879,f3845767
3e790b923bd9e8e7,f3845767
9b1fe2785096d134,f3845767
431b3174d787e91b,f3845767
91891ddfd787e91b,ce307e01
016084ef,c4e18dd6
c304ff2c779d90c2,f3845767
b79e1ece711ee120,f3845767
7733f2bf,f3ca2e42
6769bdb2d787e91b,c7ca3108
da8473dfe9b8d8d7,bc63ea42
fed1e2403657b706,14878e20
b6c1c3857eef184d,f3845767
4c6de2d08a4875bd,f3845767
11f6f776fce66524,7687a86e
f74f8229d5db24c3,f3845767
ac77b71aff065cf0,f3845767
b653231584ebbcd4,7687a86e
d4c838b07fdd04d2,f3845767
96462a593bd9e8e7,98572c79
ea0706a61aa0e912,7687a86e
88b55d9cf37872ce,7687a86e
78d68ecc1cfbf412,c7ca3108
f5210de456f254f5,f3845767
bca8f26dd17a0181,f3845767
b5cf0e29897aafd7,f3845767
a8536f3a1f0bc64f,f3845767
90a5eff72203a096,f3845767
971c25a38a4875bd,f3845767
7592afe71f0bc64f,f3845767
a1feb9ab81892725,7e091613
7df161ed900981af,eac4567d
6b3a5479900981af,f436b08f
dea829069c7b6730,f3845767
dd965b353de05cb4,f3845767
41aa97a41f0bc64f,c4e18dd6
196c2d2bf39b265e,f3845767
d179ff5f,c4e18dd6
e4fcac92,a7870916
d443f6a5ae5e1424,75f9ddc3
79bb38ec,c4e18dd6
c409e12bb7c5bc1f,0a4015b2
428c814576dc4769,16a36ef3
5530e45e502553fb,c4e18dd6
b1b98d0f1f0bc64f,c4e18dd6
03933db68a4875bd,f3845767
f5cdd6dad059466f,d7e2f29b
ed4a4d0f,4c26e9ba
3bd5ecef553f099b,f3845767
37a5c88676dc4769,f3845767
6755a0178a4875bd,08ba7db9
094823e65096d134,f3845767
b6b908a384ebbcd4,7687a86e
73d527d176dc4769,f3845767
1f8cfab08a4875bd,db7a8013
d5b9a501900981af,b0a0505f
a4c46ed133c9c797,c7ca3108
e40514222203a096,7687a86e
e1464e958a4875bd,f3845767
09d82cf3,c4e18dd6
5419d2db8ce34352,7e091613
0ad015e82ea4f8ba,7b1e349b
5065441fd2a171bf,7687a86e
0e5c0b8136d749e5,f3845767
6fdf1afa8a4875bd,f3845767
8fbb91083223bcfe,c7ca3108
def27c42,c4e18dd6
2464cb4fdb2c36d9,7687a86e
d3c7f33f5096d134,f3845767
884217ad76dc4769,f3845767
533a3a06d5db24c3,98572c79
d5dfc0c90989142d,f3845767
c059d275,c4e18dd6
526722b14ea23a13,9425ad2a
f8bb5642c144e605,f3845767
52eaacbe8ce34352,f3845767
233ecd0b,c4e18dd6
e72b8ecd1f0bc64f,c4e18dd6
07875ea48a4875bd,f3845767
ce13c3f48a4875bd,f3845767
907ae27a8ce34352,f3845767
db4e6c5633bdf92e,7687a86e
5d571a512c948de5,c4e18dd6
33b64843,c4e18dd6
062155b32d08e606,c7ca3108
82d09e541f0bc64f,510bd839
693bff3ecab7ad1c,f3845767
ceffea69db2c36d9,7687a86e
0fdaf070c6263d8a,f3845767
adbc2271d787e91b,7e091613
1ebb81cac6263d8a,f3845767
dba9c64b900981af,f436b08f
9aa51ce10eb711ec,f3845767
6fb4f64c0a3aa014,c7ca3108
69811953,cf5fcee6
1959da6241971090,19944fab
71dc2645be87996b,f3845767
88f84b1f945dd5c4,7e091613
d9012b595db079b5,f3845767
6fe780385db079b5,f3845767
df512a80034b811d,c4e18dd6
412b752e,16a36ef3
264d54bc711ee120,f3845767
437d53a942a58f02,b9c4ab81
7fc19d3ba0f5f879,f3845767
d12fe9aaa5bce124,98572c79
03654d19d787e91b,f3845767
0b6ffa9d9bbdb88c,c4e18dd6
b2320715b4e1e645,58a89a43
7fb19e0ec94fff1a,7687a86e
100d64e3553f099b,f3845767
936e92fb,c4e18dd6
ac77b71a3bd9e8e7,f3845767
c7115c4184ebbcd4,7687a86e
0f67bd7b,c4e18dd6
625c3d26,c4e18dd6
ae7c0b77900981af,28b9656a
e3e9bf21711ee120,f3845767
11c12eb4c6263d8a,98572c79
9abeb470,553231d0
9aa51ce1f39b265e,98572c79
c387a2304ea23a13,f3845767
cb738a0336d749e5,98572c79
cde61e7b3bd9e8e7,f3845767
30f0f8cf2203a096,f3845767
1a4862c874de3ee6,7e091613
21f137111f0bc64f,f3845767
36812b14feacaaee,c4e18dd6
05d7e3f4684581ce,d2f72222
46afeffe05e70df4,9b851bd8
f4eb1ae2a5bce124,c4e18dd6
